CID NO,NAME,DZONGKHAG,GEWOG,HOUSEHOLD ID,GENDER,FamilyID,FATHER CID NUMBER,MOTHER CID NUMBER,SPOUSE CID NUMBER
10602005912,Tshering Deki,Ladyfinger,Ladyfinger2,482334538,Male,5,,,10210008866
10902002346,Tshering Deki,Peas,Peas2,933404114,Male,7,,,10907006018
10808001654,Karma,Pumpkin,Pumpkin8,819795579,Male,17,10502004173,10307006329,10602008872
11004003578,Karma Tenzin,Potato,Potato4,119540831,Female,18,10809002719,11007004890,11007008683
10710007967,Deki,Mustard,Mustard10,93349856,Female,15,11009009999,10601005456,10708005179
10602005829,Nirajan Binita Amit,Ladyfinger,Ladyfinger2,231191390,Female,41,10810006471,10807000749,10505006965
10808003068,Yonten,Pumpkin,Pumpkin8,100604502,Male,14,,,10302000085
10102004285,Deki Pema,Banana,Banana2,749621470,Male,32,11009001838,10706004285,10701002249
10703001257,Bishnu Nirajan,Mustard,Mustard3,542621108,Female,8,,,11009000986
10502003711,Prakash Manoj Gita,Hoentshoe,Hoentshoe2,814763202,Male,34,11003004831,10202004059,10302005798
10205000125,Yonten,Carrot,Carrot4,236696312,Male,30,10908004465,10810003909,10703007178
20201007314,Kinley Sonam Karma,Carrot,Carrot1,726600539,Female,35,,,10606006857
11006004728,Wangchuk,Potato,Potato6,795285932,Female,22,11004002222,10402004922,11002003621
10306006253,Kinley Gyeltshen,Dumru,Dumru7,796233790,Female,40,10305006622,10811001633,10801008697
10802004269,Gita,Pumpkin,Pumpkin2,213500298,Male,13,10907003254,10407008486,10205009214
10904005873,Yonten Tenzin,Peas,Peas4,110053353,Male,28,11007009202,10908009669,10805004520
10404003366,Kinley,Garlic,Garlic4,933404114,Male,7,,,10901004374
10808000872,Tshewang,Pumpkin,Pumpkin8,262950628,Female,43,10505000359,10706004511,10808009563
10809008331,Lhaki Tashi,Pumpkin,Pumpkin9,262950628,Male,43,11005008689,10707004444,10603000930
11001001894,Sonam Wangchuk,Potato,Potato1,236696312,Male,30,10301003044,10712000992,10808000872
10404003214,Wangchuk Tashi,Garlic,Garlic4,865241839,Female,12,10301001791,10905007736,10905009539
10104009975,Wangchuk Pema Karma,Banana,Banana4,795285932,Male,22,10804005759,10202000893,11003004831
10803005883,Deki Wangchuk,Pumpkin,Pumpkin3,796233790,Male,40,10702000998,10708004646,11007009121
10101008719,Sonam Tshering,Banana,Banana1,298362082,Male,24,10807004923,10302002120,10707000950
10306007709,Sunita Krishna Dipak,Dumru,Dumru7,865241839,Female,12,10504009617,10904003981,10603003144
10901002435,Dipak Krishna,Peas,Peas1,749621470,Male,32,11009001838,10706004285,11009009768
10707007417,Dorji,Mustard,Mustard7,298704996,Male,26,10407009042,10102005869,10606002925
10904004400,Dipak Amit,Peas,Peas4,814763202,Female,34,11003004831,10202004059,10606003453
10905008612,Gyeltshen Karma,Peas,Peas5,697808098,Male,45,10210005401,10708004414,10908002768
10803007348,Deki Tenzin,Pumpkin,Pumpkin3,790779946,Female,4,10306000500,10605009874,10905003422
10501000823,Wangchuk Sonam Pema,Hoentshoe,Hoentshoe1,361415646,Male,27,10707004566,10804002458,10806007204
10905004835,Yonten Pema,Peas,Peas5,239670711,Female,29,,,10406006024
10802007056,Tshewang Deki,Pumpkin,Pumpkin2,249817734,Female,19,10303007713,10903004341,10709001274
10407004512,Tshering,Garlic,Garlic7,482334538,Female,5,11001000328,10401002911,10706002736
10908002768,Deki Pema Dorji,Peas,Peas8,869119330,Female,46,,,11005005546
10606002735,Dorji Choden,Ladyfinger,Ladyfinger6,795285932,Male,22,10304008381,11003003902,10809003006
10603009707,Lhaki Tenzin Choden,Ladyfinger,Ladyfinger3,869119330,Male,46,,,10803000634
11005004016,Pema Tshering,Potato,Potato5,450455977,Male,38,,,10908005095
10307008655,Yonten,Dumru,Dumru1,171432881,Female,23,10606003706,11004000916,10703000969
10702003683,Lhaki Gyeltshen,Mustard,Mustard2,213500298,Male,13,10402000742,10101007406,10603000930
10804009200,Gyeltshen Choden,Pumpkin,Pumpkin4,453778756,Male,36,10403001076,10712009173,10102005629
10405008163,Choden Tshering,Garlic,Garlic5,933404114,Female,7,,,11006005327
10402001284,Karma Sonam Lhaki,Garlic,Garlic2,450455977,Female,38,10402009579,10905001712,10706008303
10901008038,Lhaki Tenzin,Peas,Peas1,819795579,Male,17,10808001557,10701009244,10406005375
10205002697,Sita,Carrot,Carrot4,298362082,Female,24,10210003456,10102009626,10202008980
10503009024,Wangchuk,Hoentshoe,Hoentshoe3,865241839,Female,12,10504009617,10904003981,10404008938
10302006567,Karma Deki,Dumru,Dumru3,249817734,Male,19,10604007546,10709004967,10602002201
10604001419,Sonam,Ladyfinger,Ladyfinger4,796233790,Female,40,,,10604004543
10202006936,Kinley Yonten,Carrot,Carrot2,231191390,Male,41,10904001647,10807000971,10104000757
10704004914,Dorji Karma Tashi,Mustard,Mustard4,213500298,Male,13,10703002584,10505008375,11004004729
10501002114,Pema,Hoentshoe,Hoentshoe1,119540831,Male,18,,,10708006363
10403005707,Choden Tshewang,Garlic,Garlic3,213500298,Female,13,10703002584,10505008375,10805002144
10805009367,Gyeltshen Tshering,Pumpkin,Pumpkin5,634036506,Male,16,10505008285,10103005620,10710009234
10401003143,Tshering,Garlic,Garlic1,236696312,Female,30,10502001922,11004006439,10202002870
10902000011,Dorji Wangchuk,Peas,Peas2,632719211,Female,50,10803007405,10304000430,10701004616
10301009263,Bishnu Prakash,Dumru,Dumru2,957970516,Male,11,,,10405007433
10905007609,Gyeltshen Yonten,Peas,Peas5,100604502,Female,14,10302000085,10808003068,10606008791
10810005427,Dorji Deki,Pumpkin,Pumpkin10,602632297,Male,49,10809001435,10306004833,10503002842
10711000436,Deki Tashi,Mustard,Mustard11,171432881,Female,23,10401009275,10505008288,10806004460
10806003986,Gyeltshen Karma,Pumpkin,Pumpkin6,361415646,Female,27,10501000823,10806007204,10301009167
10908009863,Gyeltshen Deki Karma,Peas,Peas8,361415646,Male,27,10705007259,10501006078,10809006370
10407003289,Lhaki Karma,Garlic,Garlic7,814763202,Female,34,10401008042,10307005600,10404003366
10603008094,Tashi Wangchuk,Ladyfinger,Ladyfinger3,453035110,Female,25,10803006498,11002006767,10306008780
10704009083,Yonten Lhaki,Mustard,Mustard4,34126396,Female,48,,,10604003139
10202003268,Tashi,Carrot,Carrot2,365341213,Male,3,11001009421,10804007432,10901003833
10103001056,Nirajan,Banana,Banana3,231191390,Male,41,10101004272,10303008017,11006002146
10202001343,Dorji Wangchuk,Carrot,Carrot2,110053353,Male,28,11001000042,10902008282,10712004379
10710001790,Gyeltshen Tshewang,Mustard,Mustard10,697808098,Female,45,10404007205,10203001600,10701006786
10807001527,Amit Ram Krishna,Pumpkin,Pumpkin7,632719211,Female,50,10801008408,10707000256,11002004653
11005000681,Wangchuk,Potato,Potato5,933404114,Female,7,10901002296,10307002174,10704000613
10908005095,Prakash,Peas,Peas8,450455977,Female,38,,,11005004016
10606009065,Deki Pema Gyeltshen,Ladyfinger,Ladyfinger6,110053353,Male,28,10603006102,10807005553,11003008564
10902008368,Dipak,Peas,Peas2,795285932,Male,22,11009009632,11005009232,10906009222
10402009579,Wangchuk Tshering,Garlic,Garlic2,450455977,Male,38,11005004016,10908005095,10905001712
10307001344,Tshering Karma Tenzin,Dumru,Dumru1,239670711,Male,29,10604001551,10203008700,10702007579
11007004480,Tshering,Potato,Potato7,602632297,Male,49,10403004758,11009000803,10604002417
10801005038,Gita Sunita,Pumpkin,Pumpkin1,236696312,Female,30,10502001922,11004006439,10809009560
10406006783,Yonten Tashi,Garlic,Garlic6,298704996,Female,26,10707007417,10606002925,10708009883
10502001922,Choden Wangchuk,Hoentshoe,Hoentshoe2,236696312,Female,30,10405006065,10401004945,11004006439
10907002390,Tashi,Peas,Peas7,865241839,Male,12,10702009106,10306004061,11004003120
10708002430,Tshewang Sonam,Mustard,Mustard8,34126396,Female,48,10604003139,10704009083,10810005427
10210008866,Wangchuk,Carrot,Carrot5,482334538,Female,5,11001000328,10401002911,10602005912
11003004831,Choden Yonten,Potato,Potato3,814763202,Female,34,10101005464,10301007369,10202004059
10407005799,Tenzin Pema,Garlic,Garlic7,768820204,Female,39,11002006126,10601007030,10904000317
10902004673,Lhaki Deki,Peas,Peas2,149827706,Female,20,10708000919,10302007075,11004007779
10502003912,Ram Bishnu Dipak,Hoentshoe,Hoentshoe2,234760738,Male,47,10604002417,11004000269,10703006256
10101008518,Gyeltshen Yonten,Banana,Banana1,585126461,Female,37,10703004632,10301007022,10205004087
10803004554,Tenzin,Pumpkin,Pumpkin3,814763202,Female,34,11003004831,10202004059,10905009539
10604004571,Gyeltshen Yonten,Ladyfinger,Ladyfinger4,46654552,Male,2,10303004239,10905005416,10505007619
10502006291,Dorji Lhaki Tshewang,Hoentshoe,Hoentshoe2,236696312,Female,30,10908004465,10810003909,11001009421
10605008761,Amit Ram Manoj,Ladyfinger,Ladyfinger5,262950628,Female,43,10808009771,10802007605,10606000711
10407001801,Sonam Karma,Garlic,Garlic7,149827706,Male,20,10301008576,10401009115,10710000344
10702009106,Wangchuk Yonten,Mustard,Mustard2,865241839,Male,12,11002002778,10406003471,10306004061
10702009689,Choden Lhaki,Mustard,Mustard2,119540831,Female,18,10902000130,10806004460,10702000959
10904002273,Yonten,Peas,Peas4,585126461,Male,37,10706006523,10102004888,10901003833
10205002034,Pema Tshewang,Carrot,Carrot4,236696312,Male,30,10301003044,10712000992,10306009272
10707003328,Karma Dorji Wangchuk,Mustard,Mustard7,796233790,Female,40,10702000998,10708004646,10606002735
10905003422,Sonam Tenzin,Peas,Peas5,361415646,Male,27,10705007259,10501006078,10908005666
10705001697,Dorji Sonam,Mustard,Mustard5,450455977,Male,38,10402009579,10905001712,10602002201
10403004000,Tshewang Karma,Garlic,Garlic3,796233790,Male,40,10103004193,10702002050,10304005489
10707003960,Tshewang,Mustard,Mustard7,585126461,Female,37,10703004632,10301007022,11006008369
10602003652,Nirajan Binita,Ladyfinger,Ladyfinger2,34126396,Female,48,10809006176,10907007635,10904001195
10307006329,Prakash,Dumru,Dumru1,819795579,Male,17,,,10502004173
10202007144,Lhaki,Carrot,Carrot2,166944844,Male,42,10707006022,10801006521,10709005260
10807002252,Kinley,Pumpkin,Pumpkin7,957970516,Female,11,10501008882,10205006596,10604003139
10709001463,Wangchuk Tashi Lhaki,Mustard,Mustard9,749621470,Male,32,10710004965,10904000317,10601004876
10101004315,Tshering Tashi Tshewang,Banana,Banana1,6977991,Male,6,10305005417,10601005313,10605002525
11001006364,Karma Pema Kinley,Potato,Potato1,46654552,Male,2,10303004239,10905005416,10405002852
10904004150,Sonam Lhaki,Peas,Peas4,646412689,Female,31,10808004836,10906003279,11002006874
10906001609,Wangchuk,Peas,Peas6,234760738,Female,47,10604002417,11004000269,10606000711
11009008231,Wangchuk Tenzin,Potato,Potato9,542621108,Male,8,11009000986,10703001257,10102001010
10505008285,Wangchuk,Hoentshoe,Hoentshoe5,634036506,Male,16,10301006955,10702000132,10103005620
10601008366,Sita Bishnu,Ladyfinger,Ladyfinger1,602632297,Female,49,10407007292,10709006745,10202005050
10803002777,Binita Krishna,Pumpkin,Pumpkin3,249817734,Female,19,11003008564,10606001493,10305001753
10603003438,Dorji,Ladyfinger,Ladyfinger3,31994523,Female,9,10803006154,11007009088,11007007575
11006008369,Choden Pema,Potato,Potato6,28492780,Male,2,11006009376,10805003568,10304008796
11001006685,Gyeltshen Dorji Tenzin,Potato,Potato1,749621470,Female,32,10705008666,10804007702,11005008626
10805004520,Deki Kinley,Pumpkin,Pumpkin5,634036506,Female,16,10802001129,10808002880,10803009055
11002006767,Sunita Krishna,Potato,Potato2,453035110,Male,25,,,10803006498
10711002419,Pema Kinley Dorji,Mustard,Mustard11,149827706,Female,20,11005000853,10403001120,10905002509
11006006739,Dorji Lhaki,Potato,Potato6,814763202,Male,34,,,10202006731
10708004843,Kinley Gyeltshen,Mustard,Mustard8,632719211,Male,50,10606006275,10810005663,10407005799
11003003902,Tenzin Lhaki,Potato,Potato3,795285932,Female,22,,,10304008381
10708008005,Sonam,Mustard,Mustard8,119540831,Female,18,10809002719,11007004890,10603009284
10606001493,Ramesh Dipak,Ladyfinger,Ladyfinger6,249817734,Male,19,,,11003008564
10802007511,Tenzin Yonten Choden,Pumpkin,Pumpkin2,231191390,Male,41,,,10203001659
10710004965,Sabita,Mustard,Mustard10,749621470,Female,32,11009001838,10706004285,10904000317
11002005644,Deki Tshewang Kinley,Potato,Potato2,819795579,Female,17,10502004173,10307006329,11002004653
10905005416,Dipak,Peas,Peas5,46654552,Male,2,,,10303004239
11005000319,Amit Sunita Gita,Potato,Potato5,542621108,Male,8,10505003811,10504004325,10603000044
11001003090,Lhaki Tashi,Potato,Potato1,93349856,Male,15,10905000507,11005006010,10306006006
10306004288,Tenzin Pema,Dumru,Dumru7,697808098,Male,45,10404007205,10203001600,10704001887
10811001923,Tshering,Pumpkin,Pumpkin11,171432881,Male,23,,,10406005039
11003005978,Tshewang,Potato,Potato3,26855092,Female,33,11009004728,10908003629,10904000317
10302000771,Tshewang Tashi,Dumru,Dumru3,790779946,Female,4,11003009157,10711001127,10710008967
11002003621,Binita Gita Manoj,Potato,Potato2,795285932,Male,22,,,11006004728
11009001638,Deki Sonam,Potato,Potato9,726600539,Female,35,10801002153,10804009115,10303000421
10307008808,Ramesh Prakash Sunita,Dumru,Dumru1,166944844,Female,42,10301007133,10702001524,10606000711
10811006809,Tshewang Choden Yonten,Pumpkin,Pumpkin11,262950628,Female,43,,,10306002108
10708000919,Gyeltshen,Mustard,Mustard8,149827706,Female,20,10205009608,10802004155,10302007075
10901001695,Tashi,Peas,Peas1,236696312,Male,30,10301003044,10712000992,10405006924
10203005438,Choden Tenzin,Carrot,Carrot3,819795579,Male,17,10103005850,11004002060,10705008666
10304008796,Pema,Dumru,Dumru5,957970516,Female,11,10501008882,10205006596,10305003125
10904001195,Tshewang Choden Pema,Peas,Peas4,213500298,Male,13,10605007484,10603005682,10502001922
10802001956,Pema,Pumpkin,Pumpkin2,34126396,Female,48,10809006176,10907007635,10706006523
10806007204,Nirajan Manoj,Pumpkin,Pumpkin6,361415646,Female,27,,,10501000823
10705000110,Karma Tshewang Kinley,Mustard,Mustard5,6977991,Female,6,20201006504,10503008928,10803009763
10811002037,Yonten Gyeltshen,Pumpkin,Pumpkin11,632719211,Female,50,10803007405,10304000430,11007007575
10705007259,Tshering Choden,Mustard,Mustard5,361415646,Male,27,10707004566,10804002458,10501006078
10401002911,Sita Dipak Ram,Garlic,Garlic1,482334538,Female,5,,,11001000328
11005000602,Tshewang,Potato,Potato5,6977991,Male,6,20201006504,10503008928,10712000992
10205007429,Sonam Tashi,Carrot,Carrot4,119540831,Male,18,10809002719,11007004890,10709003990
10402000742,Kinley Sonam,Garlic,Garlic2,213500298,Male,13,10401002837,10102002807,10101007406
10808002655,Deki,Pumpkin,Pumpkin8,646412689,Male,31,10602001104,10303005514,10103006035
10402000417,Sunita Krishna,Garlic,Garlic2,365341213,Male,3,,,11002007912
11006005530,Wangchuk Yonten Pema,Potato,Potato6,585126461,Male,37,10601005031,10810001502,10305001041
11002004425,Bishnu,Potato,Potato2,110053353,Female,28,10202001343,10712004379,10505004678
10806000838,Deki Pema,Pumpkin,Pumpkin6,249817734,Female,19,10303007713,10903004341,10605003777
10904007344,Lhaki Kinley,Peas,Peas4,686579303,Male,44,11004002455,10601000326,10306003155
10808005568,Tenzin Kinley,Pumpkin,Pumpkin8,686579303,Male,44,10101003570,10203007873,10908005590
10203007873,Lhaki Choden Gyeltshen,Carrot,Carrot3,686579303,Male,44,,,10101003570
10707006660,Choden Deki,Mustard,Mustard7,726600539,Female,35,10801002153,10804009115,10807004583
10706006537,Nirajan Komal,Mustard,Mustard6,295310485,Female,1,10807009662,10908008847,11009000444
10405004489,Tshewang Yonten Lhaki,Garlic,Garlic5,100604502,Male,14,10502005724,11003003524,10811004773
10903000822,Dorji Sonam,Peas,Peas3,100604502,Male,14,,,10906007550
10601005031,Krishna Ramesh,Ladyfinger,Ladyfinger1,585126461,Male,37,10706006523,10102004888,10810001502
10103007225,Yonten Tshering,Banana,Banana3,790779946,Male,4,11007005374,10302005798,10401004494
10307005580,Ramesh Manoj Komal,Dumru,Dumru1,865241839,Male,12,10205008584,10908008109,10707002162
10901003833,Karma,Peas,Peas1,585126461,Female,37,,,10904002273
10501007973,Dipak Ram,Hoentshoe,Hoentshoe1,239670711,Male,29,10708004064,10307004903,11006001229
10803007639,Kinley Yonten Tenzin,Pumpkin,Pumpkin3,365341213,Female,3,10707009461,10705009727,11004004697
10801000062,Dorji Deki,Pumpkin,Pumpkin1,819795579,Female,17,10502004173,10307006329,10806002222
10710001381,Manoj,Mustard,Mustard10,236696312,Female,30,10301003044,10712000992,10403001817
10203003921,Tshering,Carrot,Carrot3,171432881,Female,23,10606003706,11004000916,10205007429
10404007205,Sonam Tshewang Choden,Garlic,Garlic4,697808098,Male,45,10802002711,10710001886,10203001600
10811007619,Wangchuk Pema Tenzin,Pumpkin,Pumpkin11,361415646,Female,27,10707004566,10804002458,10705008317
10404002579,Choden,Garlic,Garlic4,726600539,Female,35,10807005411,10406006658,10306000500
10505004678,Yonten Tshering Tenzin,Hoentshoe,Hoentshoe5,753041955,Male,10,10808007272,10906005631,10302005236
10504006723,Yonten Sonam,Hoentshoe,Hoentshoe4,365341213,Male,3,10704001307,10808009911,10706007286
10901000616,Kinley,Peas,Peas1,814763202,Male,34,10707006992,11006002146,10304008796
10304002170,Tenzin Wangchuk,Dumru,Dumru5,6977991,Male,6,11005000998,10811004668,10307007692
10102002807,Wangchuk Deki Kinley,Banana,Banana2,213500298,Female,13,,,10401002837
11005008590,Deki Tshewang,Potato,Potato5,365341213,Male,3,10504006723,10706007286,10605006043
10707001931,Wangchuk Kinley,Mustard,Mustard7,814763202,Male,34,10904008013,10407004347,10601005456
10406007170,Kinley Choden,Garlic,Garlic6,749621470,Female,32,10710004965,10904000317,10205007429
10802000331,Deki,Pumpkin,Pumpkin2,697808098,Male,45,10404007205,10203001600,10904000613
10801008401,Yonten Tshering,Pumpkin,Pumpkin1,542621108,Male,8,10606001715,10302004583,10906005194
11001007648,Dorji,Potato,Potato1,31994523,Male,9,10807002532,11005007569,10902004183
10604006819,Sita,Ladyfinger,Ladyfinger4,26855092,Male,33,10102005916,10906007886,10709002897
10907006204,Pema Karma,Peas,Peas7,865241839,Male,12,10702009106,10306004061,10403002254
10906009222,Yonten,Peas,Peas6,933404114,Female,7,10907006018,10902002346,10808009563
10709003990,Choden Sonam,Mustard,Mustard9,298704996,Female,26,10305008189,10908007668,10101004315
10902005928,Krishna,Peas,Peas2,697808098,Male,45,10504005617,10809006168,10706003836
10708002815,Karma Tshering,Mustard,Mustard8,100604502,Male,14,10906007550,10903000822,10307008655
11006002546,Sonam Tshering,Potato,Potato6,93349856,Female,15,,,10707006861
10401001506,Yonten,Garlic,Garlic1,796233790,Female,40,10305006622,10811001633,10702009106
10705003891,Yonten,Mustard,Mustard5,768820204,Female,39,10405009375,10703004890,10810008056
11003006229,Pema,Potato,Potato3,100604502,Male,14,,,10401004494
10806007007,Nirajan Sabita,Pumpkin,Pumpkin6,753041955,Male,10,,,10406005375
10801005060,Deki Tashi,Pumpkin,Pumpkin1,171432881,Female,23,10706007684,10302003872,10801007066
10810002192,Tenzin,Pumpkin,Pumpkin10,790779946,Male,4,10306000500,10605009874,10808009431
10407007531,Sita,Garlic,Garlic7,602632297,Female,49,10601008366,10202005050,10807004583
10405009239,Dorji,Garlic,Garlic5,819795579,Male,17,10502004173,10307006329,11003002579
10301002573,Lhaki Yonten,Dumru,Dumru2,239670711,Male,29,10708004064,10307004903,10908009669
10104003613,Pema Lhaki,Banana,Banana4,749621470,Male,32,10705008666,10804007702,10906007550
10810005934,Bishnu,Pumpkin,Pumpkin10,869119330,Male,46,10605006043,10803009055,10808004836
10404004546,Tenzin Kinley,Garlic,Garlic4,93349856,Female,15,10707006861,11006002546,10706004511
10804002248,Tshewang Pema Sonam,Pumpkin,Pumpkin4,482334538,Female,5,11001000328,10401002911,10707006821
10403004758,Dorji Lhaki,Garlic,Garlic3,602632297,Male,49,10407007292,10709006745,11009000803
10203006493,Tshewang Tashi,Carrot,Carrot3,236696312,Male,30,10502001922,11004006439,10505003066
10711001127,Tshering,Mustard,Mustard11,790779946,Male,4,,,11003009157
10401009785,Manoj Sita,Garlic,Garlic1,795285932,Male,22,10304008381,11003003902,11006002546
10405007239,Dorji Wangchuk,Garlic,Garlic5,865241839,Female,12,10301001791,10905007736,10710008967
10806004386,Dorji Choden,Pumpkin,Pumpkin6,239670711,Male,29,,,10805001315
10205003388,Yonten Lhaki Choden,Carrot,Carrot4,686579303,Female,44,11004002455,10601000326,10808001654
10901009248,Krishna,Peas,Peas1,26855092,Male,33,11009004728,10908003629,10906005194
10710006624,Deki Yonten,Mustard,Mustard10,453035110,Male,25,10210007682,10402006461,10905001712
10605003777,Tashi,Ladyfinger,Ladyfinger5,249817734,Male,19,,,10806000838
10502004861,Sita,Hoentshoe,Hoentshoe2,632719211,Female,50,10801008408,10707000256,10811000152
10701003531,Gyeltshen,Mustard,Mustard1,365341213,Female,3,10704001307,10808009911,10203001336
10210007682,Sabita Gita,Carrot,Carrot5,453035110,Male,25,10707005658,10601004471,10402006461
10904002780,Pema,Peas,Peas4,295310485,Male,1,10901005051,10811006785,10803007405
10606005546,Yonten,Ladyfinger,Ladyfinger6,171432881,Female,23,10401009275,10505008288,10908003312
10407002885,Sita Gita,Garlic,Garlic7,295310485,Female,1,10807009662,10908008847,10806007408
10803005038,Wangchuk Choden,Pumpkin,Pumpkin3,298362082,Male,24,11005008626,10303002221,10603005682
10803009335,Choden,Pumpkin,Pumpkin3,171432881,Male,23,10401009275,10505008288,11006001229
10811003839,Deki,Pumpkin,Pumpkin11,753041955,Male,10,,,10102001010
10810003043,Wangchuk,Pumpkin,Pumpkin10,686579303,Female,44,10503005614,10907008482,10404008938
10901008653,Dorji Tshewang,Peas,Peas1,100604502,Male,14,10401004494,11003006229,20201001478
10706004593,Gyeltshen,Mustard,Mustard6,262950628,Female,43,10808009771,10802007605,10806005930
10402005697,Tenzin Sonam Yonten,Garlic,Garlic2,819795579,Female,17,10502004173,10307006329,10804005813
10803005140,Tenzin Gyeltshen,Pumpkin,Pumpkin3,814763202,Male,34,10707006992,11006002146,10603006878
10908009154,Binita,Peas,Peas8,236696312,Male,30,10502001922,11004006439,10502006291
10707003910,Deki Karma,Mustard,Mustard7,632719211,Female,50,10901008824,10603003438,
10307000152,Tshering,Dumru,Dumru1,93349856,Male,15,10603000807,10304000200,
10401005718,Krishna Manoj,Garlic,Garlic1,450455977,Male,38,10402007822,10505007619,
11005004956,Gyeltshen Tshewang,Potato,Potato5,234760738,Male,47,10504004560,10601007303,
10304002200,Krishna Bishnu,Dumru,Dumru5,749621470,Male,32,10401001101,11007009728,
